image,source,source_version,missing_updates,urgency,status,fixed,debianbug,cve
versates/java,binutils,2.28-5,0,unimportant,open,undefined,undefined,CVE-2019-14444
versates/java,binutils,2.28-5,0,unimportant,open,undefined,undefined,CVE-2018-17358
versates/java,binutils,2.28-5,0,low,open,undefined,undefined,CVE-2017-14128
versates/java,binutils,2.28-5,0,low,open,undefined,undefined,CVE-2017-14129
versates/java,binutils,2.28-5,0,not yet assigned,open,undefined,undefined,CVE-2018-7568
versates/java,binutils,2.28-5,0,unimportant,open,undefined,undefined,CVE-2018-12934
versates/java,binutils,2.28-5,0,not yet assigned,open,undefined,undefined,CVE-2018-7643
versates/java,binutils,2.28-5,0,not yet assigned,open,undefined,undefined,CVE-2018-7642
versates/java,binutils,2.28-5,0,unimportant,open,undefined,undefined,CVE-2018-17360
versates/java,binutils,2.28-5,0,unimportant,open,undefined,undefined,CVE-2019-12972
versates/java,binutils,2.28-5,0,unimportant,open,undefined,undefined,CVE-2018-13033
versates/java,binutils,2.28-5,0,not yet assigned,open,undefined,undefined,CVE-2018-6872
versates/java,binutils,2.28-5,0,unimportant,open,undefined,undefined,CVE-2018-19931
versates/java,binutils,2.28-5,0,not yet assigned,open,undefined,undefined,CVE-2017-14729
versates/java,binutils,2.28-5,0,not yet assigned,open,undefined,undefined,CVE-2018-10534
versates/java,binutils,2.28-5,0,not yet assigned,open,undefined,undefined,CVE-2018-10535
versates/java,binutils,2.28-5,0,unimportant,open,undefined,undefined,CVE-2019-9077
versates/java,binutils,2.28-5,0,unimportant,open,undefined,undefined,CVE-2019-9071
versates/java,binutils,2.28-5,0,unimportant,open,undefined,undefined,CVE-2019-9070
versates/java,binutils,2.28-5,0,unimportant,open,undefined,undefined,CVE-2019-9073
versates/java,binutils,2.28-5,0,not yet assigned,open,undefined,undefined,CVE-2017-14333
versates/java,binutils,2.28-5,0,unimportant,open,undefined,undefined,CVE-2018-12698
versates/java,binutils,2.28-5,0,low,open,undefined,undefined,CVE-2017-14130
versates/java,binutils,2.28-5,0,unimportant,open,undefined,undefined,CVE-2019-14250
versates/java,binutils,2.28-5,0,unimportant,open,undefined,undefined,CVE-2018-20651
versates/java,binutils,2.28-5,0,unimportant,open,undefined,undefined,CVE-2018-12697
versates/java,binutils,2.28-5,0,not yet assigned,open,undefined,undefined,CVE-2018-6543
versates/java,binutils,2.28-5,0,not yet assigned,open,undefined,undefined,CVE-2017-9954
versates/java,binutils,2.28-5,0,not yet assigned,open,undefined,undefined,CVE-2017-9955
versates/java,binutils,2.28-5,0,low,open,undefined,undefined,CVE-2017-14939
versates/java,binutils,2.28-5,0,low,open,undefined,undefined,CVE-2017-14938
versates/java,binutils,2.28-5,0,low,open,undefined,undefined,CVE-2017-14934
versates/java,binutils,2.28-5,0,low,open,undefined,undefined,CVE-2017-14933
versates/java,binutils,2.28-5,0,low,open,undefined,undefined,CVE-2017-14932
versates/java,binutils,2.28-5,0,low,open,undefined,undefined,CVE-2017-14930
versates/java,binutils,2.28-5,0,not yet assigned,open,undefined,undefined,CVE-2017-14529
versates/java,binutils,2.28-5,0,unimportant,open,undefined,undefined,CVE-2017-13716
versates/java,binutils,2.28-5,0,not yet assigned,open,undefined,undefined,CVE-2017-13710
versates/java,binutils,2.28-5,0,unimportant,open,undefined,undefined,CVE-2019-1010204
versates/java,bzip2,1.0.6-8.1,0,not yet assigned,open,undefined,930886,CVE-2019-12900
versates/java,coreutils,8.26-3,0,low,open,undefined,816320,CVE-2016-2781
versates/java,coreutils,8.26-3,0,unimportant,open,undefined,undefined,CVE-2017-18018
versates/java,cyrus-sasl2,2.1.27~101-g0780600+dfsg-3,0,not yet assigned,resolved,2.1.27~101-g0780600+dfsg-3+deb9u1,947043,CVE-2019-19906
versates/java,e2fsprogs,1.43.4-2,0,not yet assigned,resolved,1.43.4-2+deb9u1,941139,CVE-2019-5094
versates/java,e2fsprogs,1.43.4-2,0,not yet assigned,open,undefined,948508,CVE-2019-5188
versates/java,glibc,2.24-11+deb9u3,1,not yet assigned,open,undefined,878159,CVE-2018-6485
versates/java,glibc,2.24-11+deb9u3,1,not yet assigned,open,undefined,undefined,CVE-2018-6551
versates/java,glibc,2.24-11+deb9u3,1,unimportant,open,undefined,undefined,CVE-2019-9192
versates/java,glibc,2.24-11+deb9u3,1,not yet assigned,resolved,2.24-11+deb9u4,884132,CVE-2017-1000408
versates/java,glibc,2.24-11+deb9u3,1,unimportant,open,undefined,undefined,CVE-2019-1010023
versates/java,glibc,2.24-11+deb9u3,1,unimportant,open,undefined,undefined,CVE-2019-1010024
versates/java,glibc,2.24-11+deb9u3,1,unimportant,open,undefined,undefined,CVE-2019-1010025
versates/java,glibc,2.24-11+deb9u3,1,not yet assigned,resolved,2.24-11+deb9u4,879500,CVE-2017-15671
versates/java,glibc,2.24-11+deb9u3,1,not yet assigned,resolved,2.24-11+deb9u4,884133,CVE-2017-1000409
versates/java,glibc,2.24-11+deb9u3,1,unimportant,open,undefined,779392,CVE-2015-8985
versates/java,glibc,2.24-11+deb9u3,1,unimportant,open,undefined,undefined,CVE-2018-20796
versates/java,glibc,2.24-11+deb9u3,1,not yet assigned,resolved,2.24-11+deb9u4,879955,CVE-2017-15804
versates/java,glibc,2.24-11+deb9u3,1,unimportant,open,undefined,undefined,CVE-2019-6488
versates/java,glibc,2.24-11+deb9u3,1,unimportant,open,undefined,undefined,CVE-2019-7309
versates/java,glibc,2.24-11+deb9u3,1,unimportant,open,undefined,undefined,CVE-2010-4052
versates/java,glibc,2.24-11+deb9u3,1,unimportant,open,undefined,undefined,CVE-2010-4051
versates/java,glibc,2.24-11+deb9u3,1,not yet assigned,resolved,2.24-11+deb9u4,undefined,CVE-2017-18269
versates/java,glibc,2.24-11+deb9u3,1,not yet assigned,open,undefined,870650,CVE-2017-12132
versates/java,glibc,2.24-11+deb9u3,1,not yet assigned,open,undefined,945250,CVE-2019-19126
versates/java,glibc,2.24-11+deb9u3,1,not yet assigned,resolved,2.24-11+deb9u4,884615,CVE-2017-16997
versates/java,glibc,2.24-11+deb9u3,1,not yet assigned,open,undefined,887001,CVE-2018-1000001
versates/java,glibc,2.24-11+deb9u3,1,not yet assigned,open,undefined,924612,CVE-2019-9169
versates/java,glibc,2.24-11+deb9u3,1,unimportant,open,undefined,undefined,CVE-2010-4756
versates/java,glibc,2.24-11+deb9u3,1,not yet assigned,open,undefined,924613,CVE-2009-5155
versates/java,glibc,2.24-11+deb9u3,1,not yet assigned,resolved,2.24-11+deb9u4,879501,CVE-2017-15670
versates/java,glibc,2.24-11+deb9u3,1,unimportant,open,undefined,undefined,CVE-2019-1010022
versates/java,glibc,2.24-11+deb9u3,1,low,open,undefined,856503,CVE-2016-10228
versates/java,glibc,2.24-11+deb9u3,1,not yet assigned,resolved,2.24-11+deb9u4,899071,CVE-2018-11236
versates/java,glibc,2.24-11+deb9u3,1,not yet assigned,resolved,2.24-11+deb9u4,899070,CVE-2018-11237
versates/java,glibc,2.24-11+deb9u3,1,not yet assigned,open,undefined,920047,CVE-2016-10739
versates/java,gnutls28,3.5.8-5+deb9u3,1,not yet assigned,open,undefined,undefined,CVE-2019-3836
versates/java,gnutls28,3.5.8-5+deb9u3,1,unimportant,open,undefined,645881,CVE-2011-3389
versates/java,gnutls28,3.5.8-5+deb9u3,1,not yet assigned,open,undefined,undefined,CVE-2019-3829
versates/java,gnutls28,3.5.8-5+deb9u3,1,not yet assigned,open,undefined,undefined,CVE-2018-16868
versates/java,gnutls28,3.5.8-5+deb9u3,1,not yet assigned,resolved,3.5.8-5+deb9u4,undefined,CVE-2018-10844
versates/java,gnutls28,3.5.8-5+deb9u3,1,not yet assigned,resolved,3.5.8-5+deb9u4,undefined,CVE-2018-10845
versates/java,gnutls28,3.5.8-5+deb9u3,1,not yet assigned,resolved,3.5.8-5+deb9u4,undefined,CVE-2018-10846
versates/java,libidn,1.33-1,0,not yet assigned,resolved,1.33-1+deb9u1,873902,CVE-2017-14062
versates/java,libpng1.6,1.6.28-1,0,unimportant,open,undefined,undefined,CVE-2019-6129
versates/java,libpng1.6,1.6.28-1,0,unimportant,open,undefined,undefined,CVE-2018-14550
versates/java,libpng1.6,1.6.28-1,0,not yet assigned,resolved,1.6.28-1+deb9u1,921355,CVE-2019-7317
versates/java,libpng1.6,1.6.28-1,0,unimportant,open,undefined,undefined,CVE-2018-14048
versates/java,libpng1.6,1.6.28-1,0,not yet assigned,open,undefined,undefined,CVE-2017-12652
versates/java,libxfont1,1:1.5.2-4,0,unimportant,open,undefined,883929,CVE-2017-16611
versates/java,libxfont1,1:1.5.2-4,0,unimportant,open,undefined,undefined,CVE-2017-13722
versates/java,libxfont1,1:1.5.2-4,0,unimportant,open,undefined,undefined,CVE-2017-13720
versates/java,lz4,0.0~r131-2,0,low,open,undefined,943680,CVE-2019-17543
versates/java,ncurses,6.0+20161126-1+deb9u2,0,low,open,undefined,undefined,CVE-2018-19211
versates/java,ncurses,6.0+20161126-1+deb9u2,0,low,open,undefined,942401,CVE-2019-17594
versates/java,ncurses,6.0+20161126-1+deb9u2,0,low,open,undefined,942401,CVE-2019-17595
versates/java,nettle,3.3-1,0,not yet assigned,open,undefined,undefined,CVE-2018-16869
versates/java,openldap,2.4.44+dfsg-5+deb9u2,0,not yet assigned,resolved,2.4.44+dfsg-5+deb9u3,932997,CVE-2019-13057
versates/java,openldap,2.4.44+dfsg-5+deb9u2,0,unimportant,open,undefined,undefined,CVE-2017-17740
versates/java,openldap,2.4.44+dfsg-5+deb9u2,0,unimportant,open,undefined,undefined,CVE-2017-14159
versates/java,openldap,2.4.44+dfsg-5+deb9u2,0,not yet assigned,resolved,2.4.44+dfsg-5+deb9u3,932998,CVE-2019-13565
versates/java,openldap,2.4.44+dfsg-5+deb9u2,0,unimportant,open,undefined,undefined,CVE-2015-3276
versates/java,pcre3,2:8.39-3,0,unimportant,open,undefined,858678,CVE-2017-7245
versates/java,pcre3,2:8.39-3,0,unimportant,open,undefined,undefined,CVE-2017-11164
versates/java,pcre3,2:8.39-3,0,unimportant,open,undefined,858679,CVE-2017-7246
versates/java,pcre3,2:8.39-3,0,unimportant,open,undefined,undefined,CVE-2017-16231
versates/java,shadow,1:4.4-4.1,0,unimportant,open,undefined,undefined,CVE-2007-5686
versates/java,shadow,1:4.4-4.1,0,not yet assigned,open,undefined,756630,CVE-2017-12424
versates/java,shadow,1:4.4-4.1,0,unimportant,open,undefined,778950,CVE-2013-4235
versates/java,shadow,1:4.4-4.1,0,unimportant,open,undefined,undefined,CVE-2019-19882
versates/java,shadow,1:4.4-4.1,0,low,open,undefined,890557,CVE-2018-7169
versates/java,sqlite3,3.16.2-5+deb9u1,0,not yet assigned,open,undefined,undefined,CVE-2018-20346
versates/java,sqlite3,3.16.2-5+deb9u1,0,unimportant,open,undefined,873762,CVE-2017-13685
versates/java,sqlite3,3.16.2-5+deb9u1,0,not yet assigned,open,undefined,undefined,CVE-2019-16168
versates/java,sqlite3,3.16.2-5+deb9u1,0,not yet assigned,open,undefined,undefined,CVE-2019-19603
versates/java,sqlite3,3.16.2-5+deb9u1,0,not yet assigned,open,undefined,undefined,CVE-2019-20218
versates/java,sqlite3,3.16.2-5+deb9u1,0,not yet assigned,open,undefined,951835,CVE-2020-9327
versates/java,sqlite3,3.16.2-5+deb9u1,0,low,open,undefined,925289,CVE-2019-9936
versates/java,sqlite3,3.16.2-5+deb9u1,0,low,open,undefined,925290,CVE-2019-9937
versates/java,sqlite3,3.16.2-5+deb9u1,0,not yet assigned,open,undefined,undefined,CVE-2019-5827
versates/java,sqlite3,3.16.2-5+deb9u1,0,not yet assigned,open,undefined,946612,CVE-2019-19645
versates/java,sqlite3,3.16.2-5+deb9u1,0,not yet assigned,open,undefined,893195,CVE-2018-8740
versates/java,sqlite3,3.16.2-5+deb9u1,0,not yet assigned,open,undefined,undefined,CVE-2018-20506
versates/java,sqlite3,3.16.2-5+deb9u1,0,not yet assigned,open,undefined,undefined,CVE-2018-20505
versates/java,sqlite3,3.16.2-5+deb9u1,0,not yet assigned,open,undefined,929775,CVE-2019-8457
versates/java,systemd,232-25+deb9u4,1,low,open,undefined,undefined,CVE-2018-16888
versates/java,systemd,232-25+deb9u4,1,not yet assigned,resolved,232-25+deb9u10,912005,CVE-2018-15686
versates/java,systemd,232-25+deb9u4,1,not yet assigned,resolved,232-25+deb9u10,undefined,CVE-2018-1049
versates/java,systemd,232-25+deb9u4,1,low,open,undefined,890779,CVE-2018-6954
versates/java,systemd,232-25+deb9u4,1,not yet assigned,resolved,232-25+deb9u8,undefined,CVE-2019-3815
versates/java,systemd,232-25+deb9u4,1,not yet assigned,open,undefined,950732,CVE-2020-1712
versates/java,systemd,232-25+deb9u4,1,not yet assigned,resolved,232-25+deb9u7,undefined,CVE-2018-16866
versates/java,systemd,232-25+deb9u4,1,not yet assigned,resolved,232-25+deb9u6,912008,CVE-2018-15688
versates/java,systemd,232-25+deb9u4,1,not yet assigned,resolved,232-25+deb9u9,undefined,CVE-2019-6454
versates/java,systemd,232-25+deb9u4,1,unimportant,open,undefined,undefined,CVE-2017-18078
versates/java,systemd,232-25+deb9u4,1,not yet assigned,open,undefined,undefined,CVE-2019-20386
versates/java,systemd,232-25+deb9u4,1,not yet assigned,resolved,232-25+deb9u7,918841,CVE-2018-16864
versates/java,systemd,232-25+deb9u4,1,not yet assigned,open,undefined,928102,CVE-2019-3844
versates/java,systemd,232-25+deb9u4,1,not yet assigned,resolved,232-25+deb9u11,undefined,CVE-2019-3842
versates/java,systemd,232-25+deb9u4,1,not yet assigned,open,undefined,928102,CVE-2019-3843
versates/java,systemd,232-25+deb9u4,1,not yet assigned,resolved,232-25+deb9u7,918848,CVE-2018-16865
versates/java,systemd,232-25+deb9u4,1,unimportant,open,undefined,725357,CVE-2013-4392
versates/java,systemd,232-25+deb9u4,1,unimportant,open,undefined,undefined,CVE-2017-1000082
versates/java,tar,1.29b-1.1,0,not yet assigned,open,undefined,917377,CVE-2018-20482
versates/java,tar,1.29b-1.1,0,unimportant,open,undefined,328228,CVE-2005-2541
versates/java,tar,1.29b-1.1,0,unimportant,open,undefined,925286,CVE-2019-9923
thinkin/cassandra,apparmor,2.11.0-3+deb9u2,0,low,open,undefined,929990,CVE-2016-1585
thinkin/cassandra,avahi,0.6.32-2,0,unimportant,open,undefined,917047,CVE-2017-6519
thinkin/cassandra,bash,4.4-5,0,low,open,undefined,undefined,CVE-2019-18276
thinkin/cassandra,bzip2,1.0.6-8.1,0,not yet assigned,open,undefined,930886,CVE-2019-12900
thinkin/cassandra,coreutils,8.26-3,0,low,open,undefined,816320,CVE-2016-2781
thinkin/cassandra,coreutils,8.26-3,0,unimportant,open,undefined,undefined,CVE-2017-18018
thinkin/cassandra,elfutils,0.168-1,0,low,open,undefined,911413,CVE-2018-18521
thinkin/cassandra,elfutils,0.168-1,0,low,open,undefined,911414,CVE-2018-18520
thinkin/cassandra,elfutils,0.168-1,0,not yet assigned,open,undefined,911083,CVE-2018-18310
thinkin/cassandra,elfutils,0.168-1,0,low,open,undefined,921881,CVE-2019-7664
thinkin/cassandra,elfutils,0.168-1,0,low,open,undefined,921880,CVE-2019-7665
thinkin/cassandra,elfutils,0.168-1,0,low,open,undefined,920910,CVE-2019-7149
thinkin/cassandra,elfutils,0.168-1,0,low,open,undefined,undefined,CVE-2018-16402
thinkin/cassandra,elfutils,0.168-1,0,low,open,undefined,undefined,CVE-2018-16403
thinkin/cassandra,elfutils,0.168-1,0,not yet assigned,open,undefined,907562,CVE-2018-16062
thinkin/cassandra,elfutils,0.168-1,0,low,open,undefined,920909,CVE-2019-7150
thinkin/cassandra,elfutils,0.168-1,0,unimportant,open,undefined,undefined,CVE-2019-7148
thinkin/cassandra,glibc,2.24-11+deb9u4,0,not yet assigned,open,undefined,878159,CVE-2018-6485
thinkin/cassandra,glibc,2.24-11+deb9u4,0,not yet assigned,open,undefined,undefined,CVE-2018-6551
thinkin/cassandra,glibc,2.24-11+deb9u4,0,unimportant,open,undefined,undefined,CVE-2019-9192
thinkin/cassandra,glibc,2.24-11+deb9u4,0,unimportant,open,undefined,undefined,CVE-2019-1010023
thinkin/cassandra,glibc,2.24-11+deb9u4,0,unimportant,open,undefined,undefined,CVE-2019-1010024
thinkin/cassandra,glibc,2.24-11+deb9u4,0,unimportant,open,undefined,undefined,CVE-2019-1010025
thinkin/cassandra,glibc,2.24-11+deb9u4,0,unimportant,open,undefined,779392,CVE-2015-8985
thinkin/cassandra,glibc,2.24-11+deb9u4,0,unimportant,open,undefined,undefined,CVE-2018-20796
thinkin/cassandra,glibc,2.24-11+deb9u4,0,unimportant,open,undefined,undefined,CVE-2019-6488
thinkin/cassandra,glibc,2.24-11+deb9u4,0,unimportant,open,undefined,undefined,CVE-2019-7309
thinkin/cassandra,glibc,2.24-11+deb9u4,0,unimportant,open,undefined,undefined,CVE-2010-4052
thinkin/cassandra,glibc,2.24-11+deb9u4,0,unimportant,open,undefined,undefined,CVE-2010-4051
thinkin/cassandra,glibc,2.24-11+deb9u4,0,not yet assigned,open,undefined,870650,CVE-2017-12132
thinkin/cassandra,glibc,2.24-11+deb9u4,0,not yet assigned,open,undefined,945250,CVE-2019-19126
thinkin/cassandra,glibc,2.24-11+deb9u4,0,not yet assigned,open,undefined,887001,CVE-2018-1000001
thinkin/cassandra,glibc,2.24-11+deb9u4,0,not yet assigned,open,undefined,924612,CVE-2019-9169
thinkin/cassandra,glibc,2.24-11+deb9u4,0,unimportant,open,undefined,undefined,CVE-2010-4756
thinkin/cassandra,glibc,2.24-11+deb9u4,0,not yet assigned,open,undefined,924613,CVE-2009-5155
thinkin/cassandra,glibc,2.24-11+deb9u4,0,unimportant,open,undefined,undefined,CVE-2019-1010022
thinkin/cassandra,glibc,2.24-11+deb9u4,0,low,open,undefined,856503,CVE-2016-10228
thinkin/cassandra,glibc,2.24-11+deb9u4,0,not yet assigned,open,undefined,920047,CVE-2016-10739
thinkin/cassandra,gnupg2,2.1.18-8~deb9u4,0,not yet assigned,open,undefined,undefined,CVE-2018-1000858
thinkin/cassandra,gnupg2,2.1.18-8~deb9u4,0,low,open,undefined,945859,CVE-2019-14855
thinkin/cassandra,gnupg2,2.1.18-8~deb9u4,0,low,open,undefined,894983,CVE-2018-9234
thinkin/cassandra,gnutls28,3.5.8-5+deb9u4,0,not yet assigned,open,undefined,undefined,CVE-2019-3836
thinkin/cassandra,gnutls28,3.5.8-5+deb9u4,0,unimportant,open,undefined,645881,CVE-2011-3389
thinkin/cassandra,gnutls28,3.5.8-5+deb9u4,0,not yet assigned,open,undefined,undefined,CVE-2019-3829
thinkin/cassandra,gnutls28,3.5.8-5+deb9u4,0,not yet assigned,open,undefined,undefined,CVE-2018-16868
thinkin/cassandra,krb5,1.15-1+deb9u1,0,unimportant,open,undefined,278271,CVE-2004-0971
thinkin/cassandra,krb5,1.15-1+deb9u1,0,not yet assigned,open,undefined,891869,CVE-2018-5730
thinkin/cassandra,krb5,1.15-1+deb9u1,0,not yet assigned,open,undefined,891869,CVE-2018-5729
thinkin/cassandra,krb5,1.15-1+deb9u1,0,low,open,undefined,873563,CVE-2017-11462
thinkin/cassandra,krb5,1.15-1+deb9u1,0,unimportant,open,undefined,871698,CVE-2017-15088
thinkin/cassandra,krb5,1.15-1+deb9u1,0,unimportant,open,undefined,889684,CVE-2018-5709
thinkin/cassandra,krb5,1.15-1+deb9u1,0,not yet assigned,open,undefined,889685,CVE-2018-5710
thinkin/cassandra,krb5,1.15-1+deb9u1,0,low,open,undefined,917387,CVE-2018-20217
thinkin/cassandra,libbsd,0.8.3-1,0,not yet assigned,open,undefined,undefined,CVE-2019-20367
thinkin/cassandra,libidn,1.33-1,0,not yet assigned,resolved,1.33-1+deb9u1,873902,CVE-2017-14062
thinkin/cassandra,libjpeg-turbo,1:1.5.1-2,0,low,open,undefined,undefined,CVE-2019-2201
thinkin/cassandra,libjpeg-turbo,1:1.5.1-2,0,unimportant,open,undefined,878567,CVE-2017-15232
thinkin/cassandra,libjpeg-turbo,1:1.5.1-2,0,low,open,undefined,741487,CVE-2018-14498
thinkin/cassandra,libjpeg-turbo,1:1.5.1-2,0,low,open,undefined,902950,CVE-2018-1152
thinkin/cassandra,lz4,0.0~r131-2,0,low,open,undefined,943680,CVE-2019-17543
thinkin/cassandra,ncurses,6.0+20161126-1+deb9u2,0,low,open,undefined,undefined,CVE-2018-19211
thinkin/cassandra,ncurses,6.0+20161126-1+deb9u2,0,low,open,undefined,942401,CVE-2019-17594
thinkin/cassandra,ncurses,6.0+20161126-1+deb9u2,0,low,open,undefined,942401,CVE-2019-17595
thinkin/cassandra,nettle,3.3-1,0,not yet assigned,open,undefined,undefined,CVE-2018-16869
thinkin/cassandra,ntp,1:4.2.8p10+dfsg-3+deb9u2,0,not yet assigned,open,undefined,undefined,CVE-2018-7170
thinkin/cassandra,ntp,1:4.2.8p10+dfsg-3+deb9u2,0,not yet assigned,open,undefined,undefined,CVE-2018-7182
thinkin/cassandra,ntp,1:4.2.8p10+dfsg-3+deb9u2,0,low,open,undefined,undefined,CVE-2018-7183
thinkin/cassandra,ntp,1:4.2.8p10+dfsg-3+deb9u2,0,low,open,undefined,undefined,CVE-2018-7184
thinkin/cassandra,ntp,1:4.2.8p10+dfsg-3+deb9u2,0,low,open,undefined,undefined,CVE-2018-7185
thinkin/cassandra,ntp,1:4.2.8p10+dfsg-3+deb9u2,0,unimportant,open,undefined,undefined,CVE-2018-12327
thinkin/cassandra,pcre3,2:8.39-3,0,unimportant,open,undefined,858678,CVE-2017-7245
thinkin/cassandra,pcre3,2:8.39-3,0,unimportant,open,undefined,undefined,CVE-2017-11164
thinkin/cassandra,pcre3,2:8.39-3,0,unimportant,open,undefined,858679,CVE-2017-7246
thinkin/cassandra,pcre3,2:8.39-3,0,unimportant,open,undefined,undefined,CVE-2017-16231
thinkin/cassandra,python-defaults,2.7.13-2,0,unimportant,open,undefined,498899,CVE-2008-4108
thinkin/cassandra,shadow,1:4.4-4.1,0,unimportant,open,undefined,undefined,CVE-2007-5686
thinkin/cassandra,shadow,1:4.4-4.1,0,not yet assigned,open,undefined,756630,CVE-2017-12424
thinkin/cassandra,shadow,1:4.4-4.1,0,unimportant,open,undefined,778950,CVE-2013-4235
thinkin/cassandra,shadow,1:4.4-4.1,0,unimportant,open,undefined,undefined,CVE-2019-19882
thinkin/cassandra,shadow,1:4.4-4.1,0,low,open,undefined,890557,CVE-2018-7169
thinkin/cassandra,sqlite3,3.16.2-5+deb9u1,0,not yet assigned,open,undefined,undefined,CVE-2018-20346
thinkin/cassandra,sqlite3,3.16.2-5+deb9u1,0,unimportant,open,undefined,873762,CVE-2017-13685
thinkin/cassandra,sqlite3,3.16.2-5+deb9u1,0,not yet assigned,open,undefined,undefined,CVE-2019-16168
thinkin/cassandra,sqlite3,3.16.2-5+deb9u1,0,not yet assigned,open,undefined,undefined,CVE-2019-19603
thinkin/cassandra,sqlite3,3.16.2-5+deb9u1,0,not yet assigned,open,undefined,undefined,CVE-2019-20218
thinkin/cassandra,sqlite3,3.16.2-5+deb9u1,0,not yet assigned,open,undefined,951835,CVE-2020-9327
thinkin/cassandra,sqlite3,3.16.2-5+deb9u1,0,low,open,undefined,925289,CVE-2019-9936
